Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
01/04/2023,14:00,Cremonese,Atalanta,1,3,A,15,12,4,4,13,10,0,6,3,2,0,0
01/04/2023,17:00,Inter,Fiorentina,0,1,A,16,19,3,3,8,7,10,8,2,3,0,0
01/04/2023,19:45,Juventus,Verona,1,0,H,10,9,2,3,14,22,3,5,1,2,0,0
02/04/2023,11:30,Bologna,Udinese,3,0,H,11,15,4,5,17,10,2,7,1,1,0,0
02/04/2023,14:00,Monza,Lazio,0,2,A,11,8,3,4,13,8,8,3,5,2,0,0
02/04/2023,14:00,Spezia,Salernitana,1,1,D,14,12,3,2,12,12,9,5,0,1,0,0
02/04/2023,17:00,Roma,Sampdoria,3,0,H,28,6,11,3,11,13,10,3,3,5,0,1
02/04/2023,19:45,Napoli,Milan,0,4,A,20,14,4,8,11,9,10,4,1,2,0,0
03/04/2023,17:30,Empoli,Lecce,1,0,H,14,5,7,0,10,15,3,4,3,2,1,0
03/04/2023,19:45,Sassuolo,Torino,1,1,D,12,16,4,2,12,9,6,7,1,1,0,0
07/04/2023,16:00,Salernitana,Inter,1,1,D,11,25,3,11,14,10,2,8,2,2,0,0
07/04/2023,18:00,Lecce,Napoli,1,2,A,11,9,3,3,12,9,5,4,2,1,0,0
07/04/2023,20:00,Milan,Empoli,0,0,D,23,2,4,1,11,8,9,0,2,2,0,0
08/04/2023,11:30,Udinese,Monza,2,2,D,14,12,5,5,12,21,4,2,1,3,0,0
08/04/2023,13:30,Fiorentina,Spezia,1,1,D,19,4,4,3,12,29,8,4,0,7,0,0
08/04/2023,15:30,Atalanta,Bologna,0,2,A,15,13,6,6,6,5,6,0,3,2,0,0
08/04/2023,15:30,Sampdoria,Cremonese,2,3,A,13,17,9,4,14,15,3,3,2,3,0,0
08/04/2023,17:30,Torino,Roma,0,1,A,7,9,1,1,10,6,7,4,3,1,0,0
08/04/2023,17:30,Verona,Sassuolo,2,1,H,11,17,3,5,12,14,4,10,3,4,0,0
08/04/2023,19:45,Lazio,Juventus,2,1,H,9,11,4,4,11,15,6,6,2,5,0,0
14/04/2023,17:30,Cremonese,Empoli,1,0,H,14,15,5,1,11,9,3,8,1,0,0,0
14/04/2023,19:45,Spezia,Lazio,0,3,A,6,13,2,7,12,7,2,3,3,4,1,0
15/04/2023,14:00,Bologna,Milan,1,1,D,6,19,2,5,12,17,2,6,3,4,0,0
15/04/2023,17:00,Napoli,Verona,0,0,D,9,5,1,2,11,16,4,0,1,4,0,0
15/04/2023,19:45,Inter,Monza,0,1,A,25,7,6,2,13,4,5,2,2,2,0,0
16/04/2023,11:30,Lecce,Sampdoria,1,1,D,30,8,11,2,16,12,11,8,1,4,0,0
16/04/2023,14:00,Torino,Salernitana,1,1,D,16,8,5,1,14,14,4,2,0,1,0,0
16/04/2023,17:00,Sassuolo,Juventus,1,0,H,11,13,4,3,10,5,10,13,0,1,0,0
16/04/2023,19:45,Roma,Udinese,3,0,H,12,10,7,2,18,11,6,2,1,4,0,0
17/04/2023,19:45,Fiorentina,Atalanta,1,1,D,18,6,7,1,8,20,5,1,1,3,0,0
21/04/2023,19:45,Verona,Bologna,2,1,H,9,17,5,7,11,11,4,2,2,4,0,0
22/04/2023,14:00,Salernitana,Sassuolo,3,0,H,13,11,5,2,11,15,4,8,1,2,0,0
22/04/2023,17:00,Lazio,Torino,0,1,A,10,7,5,3,13,13,3,4,2,4,0,0
22/04/2023,19:45,Sampdoria,Spezia,1,1,D,13,19,3,7,9,11,9,9,1,1,0,0
23/04/2023,11:30,Empoli,Inter,0,3,A,11,16,3,4,6,13,5,4,1,1,0,0
23/04/2023,14:00,Monza,Fiorentina,3,2,H,13,10,5,5,18,15,5,3,3,3,0,0
23/04/2023,14:00,Udinese,Cremonese,3,0,H,17,12,9,2,13,11,3,8,2,3,0,0
23/04/2023,17:00,Milan,Lecce,2,0,H,8,9,5,4,6,10,4,2,1,0,0,0
23/04/2023,19:45,Juventus,Napoli,0,1,A,7,17,4,6,15,11,3,6,4,1,0,0
24/04/2023,19:45,Atalanta,Roma,3,1,H,7,14,4,1,15,11,3,4,3,1,0,0
28/04/2023,17:30,Lecce,Udinese,1,0,H,15,10,3,3,21,12,7,4,4,2,0,0
28/04/2023,19:45,Spezia,Monza,0,2,A,12,8,4,4,10,16,3,3,1,2,0,0
29/04/2023,17:00,Roma,Milan,1,1,D,11,11,1,1,9,6,1,5,3,2,0,0
29/04/2023,19:45,Torino,Atalanta,1,2,A,4,9,4,5,6,10,3,3,1,1,0,0
30/04/2023,11:30,Inter,Lazio,3,1,H,25,9,9,5,13,14,2,3,2,3,0,0
30/04/2023,14:00,Cremonese,Verona,1,1,D,12,14,5,6,10,16,3,5,0,0,1,0
30/04/2023,14:00,Napoli,Salernitana,1,1,D,24,5,8,2,13,11,10,0,2,2,0,0
30/04/2023,14:00,Sassuolo,Empoli,2,1,H,13,7,4,1,12,10,7,5,2,1,1,0
30/04/2023,17:00,Fiorentina,Sampdoria,5,0,H,23,4,10,1,14,9,11,0,2,1,0,0
30/04/2023,19:45,Bologna,Juventus,1,1,D,16,14,6,5,12,9,4,5,2,2,0,0
03/05/2023,17:00,Atalanta,Spezia,3,2,H,14,9,6,4,8,10,12,3,0,3,0,0
03/05/2023,17:00,Juventus,Lecce,2,1,H,16,14,4,5,11,10,6,7,2,2,0,0
03/05/2023,17:00,Salernitana,Fiorentina,3,3,D,4,12,3,3,18,15,2,3,3,5,0,0
03/05/2023,17:00,Sampdoria,Torino,0,2,A,7,12,0,4,13,11,2,3,3,2,1,0
03/05/2023,20:00,Lazio,Sassuolo,2,0,H,13,13,5,2,13,13,1,2,3,5,0,0
03/05/2023,20:00,Milan,Cremonese,1,1,D,18,6,5,2,12,12,10,0,0,3,0,1
03/05/2023,20:00,Monza,Roma,1,1,D,8,14,4,8,13,15,4,3,3,4,0,1
03/05/2023,20:00,Verona,Inter,0,6,A,7,20,2,10,4,11,2,7,0,0,0,0
04/05/2023,19:45,Empoli,Bologna,3,1,H,13,18,3,3,15,16,2,5,3,0,0,0
04/05/2023,19:45,Udinese,Napoli,1,1,D,7,7,3,4,15,13,2,6,1,0,0,0
06/05/2023,14:00,Milan,Lazio,2,0,H,10,8,3,0,10,8,6,4,2,4,0,0
06/05/2023,17:00,Roma,Inter,0,2,A,15,10,3,4,8,12,12,5,3,2,0,0
06/05/2023,19:45,Cremonese,Spezia,2,0,H,9,18,4,8,9,6,3,13,0,2,0,0
07/05/2023,11:30,Atalanta,Juventus,0,2,A,24,10,1,5,13,16,7,3,1,2,0,0
07/05/2023,14:00,Torino,Monza,1,1,D,14,10,5,8,16,9,7,4,2,1,0,0
07/05/2023,17:00,Napoli,Fiorentina,1,0,H,10,15,3,3,12,15,0,5,0,0,0,0
07/05/2023,19:45,Lecce,Verona,0,1,A,15,9,2,3,11,13,4,4,2,5,0,0
08/05/2023,17:30,Empoli,Salernitana,2,1,H,11,13,4,2,10,18,8,7,2,2,0,0
08/05/2023,17:30,Udinese,Sampdoria,2,0,H,13,11,6,3,15,12,7,3,2,2,0,0
08/05/2023,19:45,Sassuolo,Bologna,1,1,D,6,12,2,3,12,14,4,4,1,1,0,0
12/05/2023,19:45,Lazio,Lecce,2,2,D,20,13,6,4,11,13,2,3,3,5,0,0
13/05/2023,14:00,Salernitana,Atalanta,1,0,H,10,13,4,3,9,18,5,3,2,2,0,0
13/05/2023,17:00,Spezia,Milan,2,0,H,14,14,4,3,15,11,6,9,1,1,0,0
13/05/2023,19:45,Inter,Sassuolo,4,2,H,11,16,3,5,12,8,1,5,2,3,0,0
14/05/2023,11:30,Verona,Torino,0,1,A,14,15,4,8,8,17,3,4,3,2,0,0
14/05/2023,14:00,Fiorentina,Udinese,2,0,H,18,5,3,1,15,15,3,3,3,3,1,1
14/05/2023,14:00,Monza,Napoli,2,0,H,10,20,4,7,11,13,6,10,1,1,0,0
14/05/2023,17:00,Bologna,Roma,0,0,D,12,7,3,2,12,11,3,6,2,1,0,0
14/05/2023,19:45,Juventus,Cremonese,2,0,H,24,3,7,2,15,5,7,0,2,0,0,0
15/05/2023,19:45,Sampdoria,Empoli,1,1,D,13,16,3,4,16,14,1,2,3,4,0,0
19/05/2023,19:45,Sassuolo,Monza,1,2,A,13,16,4,5,10,17,6,3,2,5,1,0
20/05/2023,14:00,Cremonese,Bologna,1,5,A,13,19,2,9,7,13,3,9,1,2,0,1
20/05/2023,17:00,Atalanta,Verona,3,1,H,13,10,5,2,9,11,6,3,1,3,0,0
20/05/2023,19:45,Milan,Sampdoria,5,1,H,19,6,9,3,9,10,7,2,1,3,0,0
21/05/2023,11:30,Lecce,Spezia,0,0,D,6,14,1,0,15,16,2,5,2,3,0,0
21/05/2023,14:00,Torino,Fiorentina,1,1,D,10,8,4,1,9,11,3,3,1,2,0,0
21/05/2023,17:00,Napoli,Inter,3,1,H,22,6,9,2,10,14,4,1,1,2,0,1
21/05/2023,19:45,Udinese,Lazio,0,1,A,12,14,2,4,15,9,3,8,3,1,0,0
22/05/2023,17:30,Roma,Salernitana,2,2,D,22,8,5,3,9,14,6,4,1,4,0,0
22/05/2023,19:45,Empoli,Juventus,4,1,H,14,19,7,4,20,19,3,7,2,2,0,0
26/05/2023,19:45,Sampdoria,Sassuolo,2,2,D,17,22,3,8,14,10,8,4,1,2,0,0
27/05/2023,14:00,Salernitana,Udinese,3,2,H,11,10,3,4,12,22,2,1,3,3,0,1
27/05/2023,14:00,Spezia,Torino,0,4,A,8,11,1,4,14,13,5,2,2,2,0,0
27/05/2023,17:00,Fiorentina,Roma,2,1,H,15,8,5,4,11,12,7,4,5,3,0,0
27/05/2023,19:45,Inter,Atalanta,3,2,H,20,11,11,3,8,18,9,7,0,1,0,0
28/05/2023,11:30,Verona,Empoli,1,1,D,13,13,4,3,14,10,3,3,4,0,0,0
28/05/2023,14:00,Bologna,Napoli,2,2,D,18,11,6,8,17,10,4,4,1,3,0,0
28/05/2023,14:00,Monza,Lecce,0,1,A,5,9,1,1,11,20,1,3,2,3,0,0
28/05/2023,17:00,Lazio,Cremonese,3,2,H,12,11,8,5,15,8,4,3,2,2,1,0
28/05/2023,19:45,Juventus,Milan,0,1,A,16,9,3,3,12,10,4,5,1,2,0,0
02/06/2023,19:30,Sassuolo,Fiorentina,1,3,A,5,15,2,7,7,15,2,4,4,4,2,0
03/06/2023,17:30,Torino,Inter,0,1,A,17,14,5,4,6,7,6,4,1,2,0,0
03/06/2023,20:00,Cremonese,Salernitana,2,0,H,12,11,4,1,15,12,4,6,1,2,0,0
03/06/2023,20:00,Empoli,Lazio,0,2,A,7,21,1,11,7,10,6,7,3,2,1,0
04/06/2023,17:30,Napoli,Sampdoria,2,0,H,21,6,9,4,7,7,11,0,0,1,0,0
04/06/2023,20:00,Atalanta,Monza,5,2,H,20,8,10,4,13,8,5,1,1,2,0,1
04/06/2023,20:00,Lecce,Bologna,2,3,A,20,11,7,7,11,9,7,2,1,3,0,0
04/06/2023,20:00,Milan,Verona,3,1,H,14,6,5,1,5,18,7,1,1,4,0,0
04/06/2023,20:00,Roma,Spezia,2,1,H,19,8,5,2,14,17,6,2,2,8,0,1
04/06/2023,20:00,Udinese,Juventus,0,1,A,13,20,3,5,9,11,6,14,2,2,0,0
