Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,league
10/05/15,Udinese,Sampdoria,1.0,4.0,A,15.0,20.0,3.0,11.0,9.0,18.0,5.0,6.0,1.0,4.0,0.0,0.0,Serie A
11/05/15,Genoa,Torino,5.0,1.0,H,13.0,9.0,8.0,4.0,13.0,15.0,5.0,2.0,2.0,4.0,0.0,0.0,Serie A
16/05/15,Inter,Juventus,1.0,2.0,A,20.0,14.0,7.0,4.0,21.0,7.0,9.0,3.0,5.0,2.0,0.0,0.0,Serie A
16/05/15,Sampdoria,Lazio,0.0,1.0,A,8.0,14.0,1.0,2.0,13.0,20.0,5.0,6.0,2.0,0.0,0.0,0.0,Serie A
17/05/15,Atalanta,Genoa,1.0,4.0,A,17.0,13.0,6.0,7.0,11.0,22.0,9.0,7.0,3.0,1.0,0.0,0.0,Serie A
17/05/15,Cagliari,Palermo,0.0,1.0,A,19.0,17.0,7.0,6.0,14.0,20.0,4.0,3.0,3.0,3.0,0.0,0.0,Serie A
17/05/15,Roma,Udinese,2.0,1.0,H,19.0,8.0,6.0,3.0,13.0,12.0,10.0,5.0,3.0,2.0,0.0,0.0,Serie A
17/05/15,Sassuolo,Milan,3.0,2.0,H,6.0,11.0,5.0,3.0,14.0,20.0,3.0,4.0,2.0,4.0,0.0,2.0,Serie A
17/05/15,Torino,Chievo,2.0,0.0,H,25.0,7.0,9.0,1.0,8.0,9.0,6.0,1.0,3.0,0.0,0.0,0.0,Serie A
17/05/15,Verona,Empoli,2.0,1.0,H,14.0,16.0,4.0,6.0,12.0,14.0,5.0,4.0,1.0,2.0,0.0,0.0,Serie A
18/05/15,Fiorentina,Parma,3.0,0.0,H,22.0,17.0,10.0,4.0,9.0,10.0,12.0,4.0,1.0,1.0,0.0,0.0,Serie A
18/05/15,Napoli,Cesena,3.0,2.0,H,15.0,7.0,4.0,4.0,9.0,17.0,6.0,1.0,2.0,2.0,0.0,0.0,Serie A
23/05/15,Genoa,Inter,3.0,2.0,H,17.0,16.0,7.0,5.0,14.0,10.0,13.0,5.0,3.0,4.0,0.0,0.0,Serie A
23/05/15,Juventus,Napoli,3.0,1.0,H,13.0,19.0,5.0,7.0,15.0,12.0,3.0,8.0,1.0,1.0,0.0,1.0,Serie A
24/05/15,Cesena,Cagliari,0.0,1.0,A,11.0,13.0,2.0,4.0,21.0,15.0,4.0,8.0,3.0,0.0,0.0,0.0,Serie A
24/05/15,Chievo,Atalanta,1.0,1.0,D,14.0,11.0,8.0,3.0,17.0,13.0,6.0,5.0,1.0,0.0,0.0,0.0,Serie A
24/05/15,Empoli,Sampdoria,1.0,1.0,D,18.0,11.0,4.0,5.0,12.0,13.0,4.0,5.0,3.0,3.0,0.0,0.0,Serie A
24/05/15,Milan,Torino,3.0,0.0,H,15.0,14.0,5.0,3.0,9.0,18.0,5.0,5.0,4.0,2.0,1.0,1.0,Serie A
24/05/15,Palermo,Fiorentina,2.0,3.0,A,9.0,10.0,5.0,4.0,16.0,17.0,7.0,8.0,2.0,3.0,0.0,1.0,Serie A
24/05/15,Parma,Verona,2.0,2.0,D,10.0,8.0,7.0,4.0,11.0,11.0,6.0,3.0,1.0,2.0,0.0,0.0,Serie A
24/05/15,Udinese,Sassuolo,0.0,1.0,A,15.0,12.0,3.0,3.0,13.0,12.0,11.0,4.0,1.0,1.0,1.0,0.0,Serie A
25/05/15,Lazio,Roma,1.0,2.0,A,16.0,6.0,3.0,2.0,16.0,12.0,4.0,8.0,4.0,4.0,0.0,0.0,Serie A
30/05/15,Atalanta,Milan,1.0,3.0,A,16.0,9.0,1.0,5.0,19.0,19.0,5.0,6.0,3.0,0.0,0.0,0.0,Serie A
30/05/15,Verona,Juventus,2.0,2.0,D,15.0,16.0,4.0,4.0,17.0,10.0,6.0,4.0,3.0,1.0,0.0,1.0,Serie A
31/05/15,Cagliari,Udinese,4.0,3.0,H,14.0,11.0,5.0,6.0,11.0,13.0,4.0,5.0,1.0,4.0,0.0,0.0,Serie A
31/05/15,Fiorentina,Chievo,3.0,0.0,H,26.0,13.0,13.0,2.0,10.0,9.0,3.0,3.0,2.0,1.0,0.0,1.0,Serie A
31/05/15,Inter,Empoli,4.0,3.0,H,32.0,11.0,9.0,5.0,13.0,13.0,6.0,0.0,1.0,2.0,0.0,0.0,Serie A
31/05/15,Napoli,Lazio,2.0,4.0,A,17.0,7.0,7.0,5.0,16.0,15.0,4.0,2.0,0.0,4.0,1.0,1.0,Serie A
31/05/15,Roma,Palermo,1.0,2.0,A,7.0,12.0,2.0,3.0,13.0,13.0,2.0,5.0,2.0,3.0,0.0,0.0,Serie A
31/05/15,Sampdoria,Parma,2.0,2.0,D,17.0,10.0,7.0,3.0,12.0,13.0,7.0,4.0,0.0,1.0,0.0,0.0,Serie A
31/05/15,Sassuolo,Genoa,3.0,1.0,H,16.0,17.0,6.0,7.0,12.0,22.0,5.0,7.0,3.0,4.0,0.0,1.0,Serie A
31/05/15,Torino,Cesena,5.0,0.0,H,18.0,7.0,9.0,1.0,6.0,10.0,5.0,1.0,0.0,2.0,0.0,0.0,Serie A
,,,,,,,,,,,,,,,,,,Serie A
